1,250,1.52941176470588
1,500,2.37254901960784
1,800,3.52941176470588
1,1000,3.6078431372549
1,1500,4
1,2000,4.25490196078431
1,9653,4.35294117647059
2,250,1.03921568627451
2,500,1.54901960784314
2,800,2.41176470588235
2,1000,3.23529411764706
2,1500,4.01960784313725
2,2000,4.41176470588235
2,9653,4.47058823529412
3,250,1.03921568627451
3,500,1.15686274509804
3,800,1.58823529411765
3,1000,1.98039215686275
3,1500,3.25490196078431
3,2000,3.92156862745098
3,9653,3.76470588235294
